mint,symbol,name,pool_address,creation_timestamp,liquidity_usd,volume_24h_usd,price_change_1h,price_usd,buy_txn_count_24h,sell_txn_count_24h,holder_count,has_twitter,has_website,has_telegram,source
"7Fo91K3jZQMQ7kS1MLXYXxsaC7GUYXaJ1LyN1UUapump","MOGGED","Mogged by Clav","8G6mVNZjfdTuKKXc4sx8bvv1W5bLqhZ7u2PcDU5HkVkt",1771143311,2133.0559,10191.6803659646,-45.464,0.0000026924774173097695,87,116,0,false,false,false,"geckoterminal"
"8fsJsxP5afghm4egHRMDxXKacdn8oqm7vxGn5qd4pump","ICED","Iced Dog","FiWtHPayTHMknwEUzUJrwZHfhvAAYKp5UMawKMFQsSV8",1771143307,0.1543,4145.09351848,-100,1.6456412197497167e-10,107,138,0,false,false,false,"geckoterminal"
"21DyURJrDiCnLUL6vpny3JgeQ7gnCmir2F76x5nbpump","Horse","Horse","CD9TXpjFHpQ3Y9dwus3c2LHcnCpJjbS8zA7Zqk75cP53",1771143298,2026.2261,188.1849493953,0.363,0.0000025535734679671346,4,3,0,false,false,false,"geckoterminal"
"rGqL9nUD8aGNPEzAeCh8J3bUt6uR4hM1zo7ToxYEJhy","Asahi","アサヒ","9F2ds2C5ZTdSEq2opzGohFYCfC9WhM4gQF12ZNTtn7B2",1771143286,16578.9606,733.479299597,12.02,0.000009212227042758449,24,1,0,false,false,false,"geckoterminal"
"8mw9r1FMCszFfRVyERREMghGtEgyQ7CaCpr2Jhb5pump","WCM","whlaleCoinMimi","Dwvo7h5gyQwzbyGKhQWgxenJ1isLet41ucTS3c3oqpxd",1771143283,2090.2493,778.3596968564,-11.954,0.00000263647555006574,9,6,0,false,false,false,"geckoterminal"
"FYQSzv6NmcZuzus5zd9UGqogx7whbzVyKirBktV2dhcm","AO","Artificial Offspring","5ZcuQ9TQ1ZqTNwH2iRStxR5mq8uHC87RTpM39jA76q6A",1771143281,10184.6279,31938.6291101991,-60.771,0.000005638260580848913,61,7,0,false,false,false,"geckoterminal"
"9vTGdg3sCEKK4nZCGJwkT498HErCqQucK4Mkc65xpump","monke","monke coin","81QRj7GEw4HAKqbRf4NNYD6d5VZaHSEtTLeEQVMEYij1",1771143276,2667.9934,51.0084670731,32.983,0.000004040936506363001,17,12,0,false,false,false,"geckoterminal"
"EZipQWxhvf2xF7QvVfqBWVmVG83yifSULvxwm1r9Tayf","LILPEPE","LITTLE PEPE","4DRz7Vnf6kKzKtfcMxBTz2TKiqzmj4Uabi6K9555FJMs",1771143273,32037.6721,23140.4555189207,-89.063,0.000004937104605641183,21,7,0,false,false,false,"geckoterminal"
"H2GUBD3U9NgJgcupADedm7JvxMaaU6cJgD7qSed6bonk","Drawing","Elon","H7Na6QXHTr5NswufWgeKNByDFvLdSNLTTgx1n1M5G8Gf",1771143269,2581.9251,459.4100411556,-7.398,0.000006141361822353774,3,2,0,false,false,false,"geckoterminal"
"yooQHEJUh8pwxkZXRbEdKAW4S2cTPxZsCE7Mh59pump","Jai Pashup","Jai Pashupatinath","4gxZNDCK2Q3Hby8Y74pBqJcCXG2BzfxThF9XAz54fDFQ",1771143257,3051.6431,1304.7681185656,51.768,0.000004238068201774033,12,7,0,false,false,false,"geckoterminal"
"DDZXHaPn4W33SG8yH8M15abWNtiaRfbWTvzqwHLKasZB","MINERALS","minerals stockpile","BhgbD44gUZbTMM7KcdL6yjVDNP95UBZ8H23doe13q6mD",1771143255,31559.4661,22630.1328524222,-89.193,0.000004879615034423467,23,6,0,false,false,false,"geckoterminal"
"9vwFbF2hjb6LUg5VaDVfHK859ePnDVeDJMY3UiMapump","ZYZZ","Zyzz","D4ESwqFkdQo5JhPSyN35xznmP3YHtRcc47kfjygP3abo",1771143251,2024.3363,246.0801238594,-9.467,0.0000025466647939686192,2,5,0,false,false,false,"geckoterminal"
"GsydvCUeENegT9MHztq4HJ6mD6yYNT2qrB2kiejspump","VENLI","Lil Demon","CtGuH3iaG6mSLJE1W6efEqxWydJsq3w45hwDDimKzVE8",1771143242,2081.5013,12958.819733919,-35.633,0.000002625358264768066,154,174,0,false,false,false,"geckoterminal"
"xFNxPigQ2Hkuu1mUCzNDLVLkc5LRSHxfMXCeKtFpump","7v7","Trial By Seven","FJaB6nh9M13VktM4Yb4ouXF9RMTtSmw1GXR73auUaZin",1771143241,2077.1524,639.8276230905,2.318,0.0000026204923680801903,6,6,0,false,false,false,"geckoterminal"
"2jgeX7pdUB7tc5vvF7jvX2ixCazK1FaL1FPMNSzDpump","Bape","Duct Tape Banana'd to the Wall","CorNPWswW7PnPYTcHy8hzrZEwv4YmUAoU5RVoZp8HCH",1771143237,2017.9582,372.9572254113,-12.077,0.000002537747461054837,3,3,0,false,false,false,"geckoterminal"
"xjvjbBZffGL6QFAzfgvoZ2EcBDdxAFxzYJQygS3Tray","Kujixai","Kujixai","Ahyv8jj6rjer3r4JHxQsaEf5eKzQnXvkEvSCXQFaDuuq",1771143233,1.7894,0.071013943,-6.871,0.000002341608126487918,2,3,0,false,false,false,"geckoterminal"
"A7Wh2EEGDtVFUuhtbXQm7r5nBkHryaeR7J9vikJrpump","wifjuice","wifhat wifjuice","HXkBvFySsEDwvHEqf5Z2Fusv33jut9rAQ6LSfqobq28",1771143230,20598.5804,76605.0846827498,77.25,0.00007757041383907782,609,355,0,false,false,false,"geckoterminal"
"HcpsyT8Fai1Qa5Xj3FCJyko7aCfV3t9N4dZs2KDgpump","Zinger","Zinger","32j224K5b1pj5o1eNbQskaa127Sts5ZtG56uXVLpR9nS",1771143228,762.9181,1059.1824638587,-63.746,9.336395129755809e-7,29,31,0,false,false,false,"geckoterminal"
"CBvbuy86LYwA2fmWdjYGpfBXc1KSY1fLdbtFQvjtpump","dawg","dawg","BQwmUiKr5JWd7vdLy8C5WvFML2nfmxMhjJQGB5PQpZgp",1771143227,2730.5299,191.6480444864,35.323,0.0000034620290558378533,10,7,0,false,false,false,"geckoterminal"
"HQJVYL4TowGdyZUPEpG4Ys1Lhv2n4fVxG3rd7gJLpump","COOL CAPA","COOL ALCAPA","2xQfunZYmbqsHPe5rEGVSBuSJ5LWhsBpm1CsS9AJf23L",1771143222,2031.2217,44.7819534746,0.309,0.0000025602290538501406,1,1,0,false,false,false,"geckoterminal"
"GosVmiNaTbSxSRSkEdtHLp6tBNFQq74w8V9TYwVqYoN","PIPSHREK","Pippin Shrek","36cpGpSxpAUoF1yWGJry4KcwFG9wMfjXocHUENnddQHk",1771143221,16949.4016,9181.1809619551,19.804,0.000009080969306415675,145,264,0,false,false,false,"geckoterminal"
"HYysxuTRE2ipmfsFTDBnBK2XD55tLtbzRGNbNaTsJR1H","GOOP","The Official Goop Coin","4L7g3TPbGh1SiP7vw2an3MiiYWn3Fu8jkNgo7BbZ1HGK",1771143211,15433.8378,4161.0186599886,0.124,0.00001676233423377842,11,0,0,false,false,false,"geckoterminal"
"AizcwX8fJXYS4K7vbJQwDz81SKufqvrfChoAWmBJoAXF","Ramadan","Ramadan","7f3zVzyKq4nUWCHMonJTCQyW47Fhz5QcGdp2CFyPYZtg",1771143203,10052.3055,29960.2309709736,-61.391,0.000005521466106933739,51,9,0,false,false,false,"geckoterminal"
"8uuFhRCWapDoRREiBZ8XqS3gN76TxS5KGHeQh4rFNSLF","C1ON","BFS COIN","CDNqndggfH7oFmxbYn8c48eFeGVrUHYpYKetks5KoET6",1771143200,7979622.286,1007.8287386523,-0.804,0.001983548240709294,1,1,0,false,false,false,"geckoterminal"
"81f8RvwRNM7TT4w1kHgAT7NVwLQaxXYP3nwsvtGYpump","Keep4o","ChatGPT -4o","HWgepmxsD1uHxLiR1YZsm65NXEWzkdtYqpd8CxmrD4Q4",1771143196,2014.9872,0.894757935,-0.023,0.0000025330464820576804,1,1,0,false,false,false,"geckoterminal"
"3npRnuEDxhEspEhG4MmJbfWgSjpbZmTBiHeoZVhMpump","BP","Black Pill","FFnvfo6uxmANbqVCmsRhpqpgfDwU7mo3di4xqcLNzcui",1771143187,2031.2686,13.4857905836,0.603,0.0000025572839507221223,2,0,0,false,false,false,"geckoterminal"
"5jqESX4W4rNP9Hn81k9Zdk1HxHGGSkiWrCoMbyPVpump","BOTLESS","BOTLESS","HqZs1LSapgBmVQUj6fHfQ44r4gGVqebTPPZLpZ1GnFyQ",1771143184,2140.3522,97.3468378726,3.306,0.000002701299454922401,3,3,0,false,false,false,"geckoterminal"
"DoBgtPWPo96hY3UVY55o6sMngRmzLvZ4bjCoxMHYpump","GA","GoonAway","5wswwYbn7JrUWL1rZjWZC8Ppca26UeD5fjbUrRNZyJ8r",1771143180,242.421,173.9521935122,-88.688,2.875575236166423e-7,24,28,0,false,false,false,"geckoterminal"
"B2YP4JqyMfSHwZKZ4rKGmMezGv4cUxZFxdbCPfJ7pump","IPHONE","Lost Iphone","E5NSSUfGwxKLcm2ihhRtE3AVM6iDWdvBzBYB1Xzyt2hx",1771143178,2026.9158,377.495911051,-10.606,0.0000025550296438534113,6,8,0,false,false,false,"geckoterminal"
"FMSUH2gXmGp2Q2xJTt63yLKK5UVqo1ZTAGUuPcg3pump","BOI","FRIED AHH WHITE BOI","AQfJYA27gjQH8BfHVmnmf1sK87y3sAg3mktka8nhaHNy",1771143177,2014.0353,13.6077206553,-0.004,0.0000025377918209488273,1,2,0,false,false,false,"geckoterminal"
"CeSpxLv61JRnQ28SL4uB6tLa3qgLuuHGjg4UwNdxpump","CoPenguin","CopperPenguin","5KiF1Ub8Km6rpxxdxuGHQDcGuedUBkZcWu2tR7XP59kc",1771143175,2028.9482,11.4405300504,0.679,0.000002559313889576743,1,1,0,false,false,false,"geckoterminal"
"Qz3MMB1ryotaa9fEffMKEzYJkiS7vWdtCAtS9uAKVBX","IO","ICE Out","HWJVx5qfsmyeofV8J4YGte8uwhX57FNhmwhL1qWL3kcR",1771143165,10053.3028,30221.1633530716,-87.812,0.00000550101138593643,60,4,0,false,false,false,"geckoterminal"
"GXbupo8rgRtpmNK1yYXqDivLomgAAYNJ3iQnHAFY5XUX","00","Pim Neill","4HSq9NpojJmGkef4USGPoh27xsBgNcfuoknxQ7K3gqgL",1771143163,1176881.765,1012.2415802897,-0.353,0.00029402902662356665,2,0,0,false,false,false,"geckoterminal"
"4RyRTfUHhNegoEZSNBTWkKy1UM5vtNjKW4mAyGk9tn1q","Asahi","アサヒ","3vYHsU9goGLDwHkUF1k3MbJamBcY5EPmqBU3EVYRRakL",1771143158,31904.3634,136323.527103535,280.395,0.000027506365591835496,2890,1362,0,false,false,false,"geckoterminal"
"GMsZwsbyPQPiz3UUzWH1iJMxFLaUAUioPURMM3Qjpump","Asahi","literally same as punch","4QL1x8AH9dk9Hos7MrbJSpUDtECeR2sCJaq5VWpRzktE",1771143156,2080.9848,179.0363699837,0,0.00000261755093412516,1,1,0,false,false,false,"geckoterminal"
"3S4GHHq7TirJbLDwb7GAxsocBZyKDC2sLsfZWqSppump","Asahi","literally same as punch","6fXaB39t6EQ8ZtJ7wFCU9LcpRdRX8gYgyt4QsuSox6gq",1771143154,2080.9848,179.0513683936,-0.017,0.00000261755093412516,1,1,0,false,false,false,"geckoterminal"
"9BfYEMYjgRwuLJTot3G26P8BJSZwpBNoKLtbnP1SbWvM","Asahi","アサヒ","B1fkz6cMHHGuz55ohuxC4sxtaf7BMxmJzKyDNoM2h2n9",1771143153,17937.9918,1359.328348226,35.107,0.000010686428793219916,38,0,0,false,false,false,"geckoterminal"
"6N5yGmQMNZ8FQuHppjSKQZPXfn2TtvhAyFjYetLrpump","BUNK","BunkerCoin","4wcY3QtnEMx4SSZMk172vTFi579nnBaK795M3ffyfVJ6",1771143143,2030.5781,89.2196419903,-3.264,0.000002554270839913787,1,2,0,false,false,false,"geckoterminal"
"CZovTmmu5N6vwFZ5GphSq9m7iErdFjnM1JoNnj9xpump","hehehe","hehehe","Dw4uXcyT1VxE8acMHCTJt6j5bVZZtyjW6YTBu7fBR4ZV",1771143139,2044.359,657.4147181783,1.602,0.000002577673831014668,6,6,0,false,false,false,"geckoterminal"
"2vuDN8XenCUaemRTmoeG2Aog9KeaufZWaFa1ReXJpump","ICED","Iced Dog","4aeky3vU1qpM7jEEQpQQEUD1ptbTEyFnw4XvdtEcHzcz",1771143124,0.3089,2486.0976513495,-100,5.713451643349931e-10,66,89,0,false,false,false,"geckoterminal"
"3dWhuau5oWvvH9yt8WSN2gSBAvLcXnZfvB8DbcrWpump","Tcasino","TrenchCasino","4Dav5D7DcVxWvDqzyniixv1abuAP6SY7u8zuNLZ7Rhn6",1771143120,2082.436,160.9080641025,3.172,0.00000262740131215982,15,3,0,false,false,false,"geckoterminal"
"Ec3FfALLwjSPQhadnjBWwwGWAoHtGTfheoYQUcfDpump","supraaa","GUYS FAV VIDEO","7LrCp6npGJkjPoKd4TQnfoyUgBYpBHGtzVHSFEfGeqoE",1771143119,2021.2926,17.9127439388,-0.224,0.000002540912711874928,1,1,0,false,false,false,"geckoterminal"
"3xjoTuqVLJN5JMXnEsNneNrJhEs6L2HtDcSzUuAjpump","George","Curious George","HsLUNu1ZHVQ9Tb99BDRBerabsvczrqQb2S9WtGfa9CL4",1771143117,2067.7198,143.5620493418,-0.114,0.000002602130475394459,2,2,0,false,false,false,"geckoterminal"
"3CwH5mcja4GBuNqRf69jz5M7FdKXBbXJ68xDZ1xbpump","ap","Qp","BD8RJoqABCrKDS3wjbpPdRjkzQqqHKVxLdqAUqJ6MQ9Z",1771143110,157.5346,386.69952791,-89.129,2.7946160625733554e-7,18,25,0,false,false,false,"geckoterminal"
"AW478MPwJGq3UZ2BMstjEc5ucwLqMaCZbvy2vcf1sbqC","LUCKY","LUCKYHODL","9wxNwS3jAXsPJDK53sfKR6ahdPkwxMqXj7iVSxGtbD23",1771143100,60020.5558,80804.5624951431,81.027,0.00003826644349682227,183,140,0,false,false,false,"geckoterminal"
"7qvfqqFjaeKhSi1nBQeUj7ivhdRtFTfw7VLBfLw22mWW","CHILLCUPID","ChillCupid","12GqWvwuabnpiYJeUk3pu8Ayh4c9DQvGNyTyxfa1Suhp",1771143098,1.8171,0.02990809712,0.888,3.0027815475967755e-7,2,1,0,false,false,false,"geckoterminal"
"HwsPzdTxxMSCSdRhwx3k99gYK5ZW9qtXDMfv68vq1CWN","moon","just mooncoin","FxV2vRUR2FCXcqRFf39AX8Zh2CEjEzfj53pzqwnVF86D",1771143093,9512.3398,22932.820777213,-65.888,0.000004910698218515595,21,9,0,false,false,false,"geckoterminal"
"63qE7YcbHpdYAMynbEDcbWucHberj2hSuWvhxj1esaPS","Baby DOWGE","Baby DOWGE","CDJ2VF7HJGXM88he67aUGQBWfsR4gt6W6L2sw5P5P5jJ",1771143092,9770.5516,25938.2609716031,-64.032,0.000005181601382577635,34,8,0,false,false,false,"geckoterminal"
"2iqzjjXtNrFduxJHMabqfjrSqDUxsdHHwc5iSokApump","Zinger","Zinger","GA2AuhL8aBHWh8D9GGB2iVFnKeEHMmeuZwmipAyEUAUm",1771143082,3184.7591,352.7685683546,58.934,0.000004067026000068361,34,29,0,false,false,false,"geckoterminal"
"DD8m6gDN58gDsT3PdzocT8YTSZJMWdfayPPibazBpump","DMCW","Drako McCheddarWing","2RxJReoWbhwbRbBrdRKFMiWW8Sdnsvjg5j9z4LG46YcD",1771143079,2054.9206,28.96553053,-0.066,0.0000025917222621574005,3,2,0,false,false,false,"geckoterminal"
"H2BXEaxNLT2WKid1t82uvh2DfiStUq1D4kSXQp2epump","SUPPN","SUPER PIPPIN","FdbLckww92hYhnAodvGepTybJSMDRBDu6hiXqK6kUGz2",1771143078,501.5504,332.2934664956,-75.754,6.205170938360779e-7,28,30,0,false,false,false,"geckoterminal"
"FVvDKm8fXvSQiyWmTLzvTwUZfD7PuuKfY7FkJYSJpump","trump2.0","trump2.0","7eby6Hj1ENpQVDou9YSCnibGaibwcc4ZdgQi8Uq24RZU",1771143076,221.4527,88.1262937941,-89.227,2.7573946390900587e-7,24,30,0,false,false,false,"geckoterminal"
"2rG3TstfvXdNPkpPSiTcf9EZzdohUgUnpXs41ykUpump","200","until","8usykhZYGzE9etAeYmvkKafAzPHSUH4afsfSjpz9sJmJ",1771143075,2454.247,255.1577356056,18.044,0.000003101268250245924,30,25,0,false,false,false,"geckoterminal"
"3nMYtveWsWAv1EsDwpoZb8D35fuMt4VA6zWVsEV9pump","Bape","Duct Tape Banana'd to the Wall","6GuJTNbrGYz81CgcSjgtoASqY3YwLxGJPAAVqR4suUkp",1771143074,2051.8885,28913.74358978,-7.363,0.0000025873621360698013,270,282,0,false,false,false,"geckoterminal"
"Epnm3SZG9AdgKK3Nx1J14nwEnAojXSNg3S87WTfspump","BOI","POSTED WHITE BOI","DNCsqvGKmZFyb1V32VM7VQGGDvSjt9sP7VeVkFk18YZG",1771143069,4983.3681,678.5633728266,146.856,0.0000062980703747976266,21,16,0,false,false,false,"geckoterminal"
"5QxgeGq1gpgp2yvZJjvkYZ97Ucy7YpRSJR5S38Qyujce","USOR","U.S. Oil Reserve","7Woirx2sYFURAYUz4zUoxHPApoi7E3iKUNKYNdtqYpaw",1771143058,77711.4346,297320.493906158,47.062,0.00004744780836602003,836,702,0,false,false,false,"geckoterminal"
"4wZaakWfSSD7USdNSsYNVxVx9ajvXnftXEcztZCPpump","Keep4o","ChatGPT 4o","5B58KrNdUoxqprgFZWJiGYUT8y8cvtgs7Jhtpbt56Cup",1771143056,2016.3035,5.3900926678,-0.21,0.000002540238924833122,2,3,0,false,false,false,"geckoterminal"
"BrFYoEkj7XKSWMJVHkU4CgK6sfyFD7kLjUptztLPbonk","ICED","Iced Dog","8vYHbmmH5RZYGPMao8Fu2KSmTpZeq7Xx4zrpiQcPyCC8",1771143052,3192.8572,30.531996662,0,0.000003202997961629206,1,0,0,false,false,false,"geckoterminal"
"45WpaGwDvvd4JQahk6VSpkUTNk73dBgS4W3UmCpgtqpX","ZAMA","Zama","96B6uHPEk7sTX8ccKUejgxwk6h98C2dxR9r1Tof9C2DQ",1771143032,24819.2521,30618.2735648408,-87.709,0.000005567567520788806,55,9,0,false,false,false,"geckoterminal"
"3Gdg97GwX2UNv1rcv67a1sCjWcLzBqkk68RSLo4epump","KOSHER","KOSHER","H5yTmh3jpg93PZQTX7YoUnDSmvDJkRBXpimhRNyqzpNP",1771143032,2196.7561,1267.6949337829,-4.426,0.000002772923833775383,24,18,0,false,false,false,"geckoterminal"
"6duNP8bkfthPs6US5p8p5M48hzHBSajHCiGecfAbpump","Valetinu","Valetinu","Tu4E427s4NwXq441s13xij3r5KXpHqfqCeK2FNeBrk7",1771143031,2025.7234,1293.2620136555,-45.783,0.000002559357404956361,4,12,0,false,false,false,"geckoterminal"
"G7S2etujviuKcAenWUSxvu7j6j75GMj5xhnG1Vkupump","dawg","final dare","GhehUHEYk2mvcoNSdicT2fPJfWv1RUcPJm4mcj5BUjv9",1771143027,1960.8125,146.0288486073,-5.266,0.0000024896669231975853,7,8,0,false,false,false,"geckoterminal"
"EKTNpUisbzJonUPXe8qJWR9jLh3cpeFNagNmuKBFpump","spring","SPRINGCOIN","21TR4Jm2ViTx3rmF52Q3RGqBRX4AwGQtSmqFYxRjEm9v",1771143027,2047.9209,25.3309289428,0.726,0.0000025823202121396286,3,1,0,false,false,false,"geckoterminal"
"4PhpTiDYLAxGfbxZjJUvwYXf4VivHSed6ANQWa5nQ9ka","Tesla AI","Tesla AI","2CDEC9gm4xPdni13Yi7h6W7jz2rxvEPNU24DirBCAini",1771143019,5826.3639,201.3399474491,14.93,0.0003139154585945148,484,1,0,false,false,false,"geckoterminal"
"25R1xawGMrmgun3RiFB5a45YCQJuoDrFKAS8HVsu9wZr","Nike","Nike-chan","8bRLr6s8bLoZGeRJHMYzHXJpBciSB6DWohkkNmMxhQyq",1771143014,9487.2772,22841.9984406945,-65.936,0.0000049104482111065145,17,11,0,false,false,false,"geckoterminal"
"4g1VDRBRaeaqgRbSpmo7J4At19s5Jvx47zvjy453pump","Gilgamesh","Gilgamesh","4LAV821P9XonXwYJdNpsWrjxHEWNfrkrStnCLHtUFWNv",1771143012,6032.5481,26660.3352616948,161.586,0.000013111129951536459,394,324,0,false,false,false,"geckoterminal"
"4MkD7RJ4WyRzX3ntYpD3DLtgb8jtUqra1cB3vfiJpump","Asahi","アサヒ","EpmVH6SZRfz9NnJ3gSa3WnzyyvtibrJxsunchzr19KxQ",1771143011,22865.5926,52052.5422065491,88.357,0.00003481696159214918,995,233,0,false,false,false,"geckoterminal"
"E6dAmx1F1zJSJH2QuN4xoYRDBDeDENwKVz8qxXf9pump","NOODLES","Squishy Noodles","6TKzZa5p4JZoitNhkhyL1LBcZx4KmeDTjQ6QVH3aKTpp",1771143005,2015.3325,43.1419121794,-1.114,0.0000025353385820313217,2,2,0,false,false,false,"geckoterminal"
"CTveNxJniUTNc7p3zAGwa44fUFU1Q4PTS3xuWdBipump","Bape","Duct Tape Banana'd to the Wall","Am5qkHnCPZovhmCB76oMvVtFEbkeCitWkoCCTYJ9Wndv",1771143001,2149.0921,6810.2661459788,4.201,0.0000027160376507051586,75,99,0,false,false,false,"geckoterminal"
"EsExEBNaP5uiJvvAVm9rUXyAxX19RRyxFoEszHpCfiuF","Asahi","アサヒ","J7cVfHnJwLLrQMTbmEymivrUxEtbbkqF41keAmRTfBEJ",1771142987,80883.2206,1207868.82101984,120.284,0.00006178635150712616,2501,1428,0,false,false,false,"geckoterminal"
"3fy3mhvw3p8HkaYMzKPsgnvKEUSEfjZBCP8A95fYpump","n0n0mr67","no no mr 67","Fh4YanmgTuuJ41hsvrxG9rn8FWgKR5se8sfiNP9W4j1y",1771142979,2014.9704,3.6133780739,-0.326,0.000002539295656082164,2,2,0,false,false,false,"geckoterminal"
"3V1aPd39mWCBeXdnC2Ki8kwPqYY2DYr6bghwMb67pump","PLANETS","Planets","3ueYhQ4rDEjD3i38B2wBaeNPQzAJqbmxAu9y72zn4dQJ",1771142970,3782.9857,9038.5359740503,153.479,0.0007681743952716691,695,779,0,false,false,false,"geckoterminal"
"7A81UapsH5gX3wwLM8CnNVuJfn8gREE4VPWevtEopD7L","Asahi","アサヒ","8to8BmPqieKrfN3PnuF5poHKYPo6PSSHNKdpawRL68MM",1771142965,19350.488,18108.5757147379,43.649,0.000012048229110376508,1577,245,0,false,false,false,"geckoterminal"
"3ZGCQDc3Fje8WnM94toTec5vgxqZDuju6H5hMUEKpump","XingXing","[invalid]","9ANivbsqRXsEr7JgaghukzsuFGs4JzShnG6B5bKJQqKL",1771142959,2015.3325,312.9479542375,-9.633,0.000002533471536106079,6,18,0,false,false,false,"geckoterminal"
"8K451b753Ado7TwefZxdiekHpUKkR7z9y75VUkRkpump","ICED","Iced Dog","EHhaL1kPaMdTtBcadk7cauyfpL4DWgzd5unnyuqoZYwd",1771142954,3182.5523,36204.4918723569,52.743,0.00045915299780916634,839,1374,0,false,false,false,"geckoterminal"
"7rBfxQkXwbRjok2V4wEQT2fSjrnpkGdq5beH5EJKpump","RIZZ","RIZZLER","DjTdKKXuoTZNxyE8UBUNT4QBKARneJ6tGysyv2BSWCJR",1771142940,327.0167,51.2421953722,-83.932,4.100094762424966e-7,24,29,0,false,false,false,"geckoterminal"
"2qH5e6Gihmwv1VzCeZdt32YxBfhKMZwMLuGq7bUwZ6pv","Computa","You've Been Programmed","FpN26uczFURsUcqZckNFi7cfPT3ipiN6ZDdkyWAfcQa2",1771142938,9511.6914,23169.3540539429,-65.706,0.000004944764153686585,22,9,0,false,false,false,"geckoterminal"
"5woWZtfwtygLYv6xmQ7giMrxQxQpvS7hMyh4AtSypump","dawg","dumb dawg","7kerWf8Y2boyG7dxkDK55PDxAX6zpFdnKrE172XebmYo",1771142925,316.268,634.1128139625,-84.484,4.0801061092473525e-7,26,31,0,false,false,false,"geckoterminal"
"7fQ9hTvYq7dAXmfnBxDLC9vZfR58DKtVioDe1o9Gpump","SLEAZEDOG","Sleaze Dog","DGtuJPYgrTaaxqs56uUKWxuok6xedTyi9hS2u68ak8Hd",1771142923,2310.7521,2048.2643623002,3.921,0.0000025828119808670737,16,16,0,false,false,false,"geckoterminal"
"DUqEiwc3koxPoPh2avfWwMrCiteSNHDyFEzwFgavpump","TIC","Triple Ice Cream","FK2J9oYdKQB6eztNmUvxGgFy1ZJEFTzYz5Y9azDpDQ4S",1771142920,2015.3961,2.1005428861,-0.429,0.000002534530976602897,1,2,0,false,false,false,"geckoterminal"
"4sg9F8KzQT9GsD6BkB4TAxvwzUSPAVLArBmHiBYMpump","FOOL","foolfun","4b9vokzMTzRvVJ4BnVHZBKyzoVLDbVHppmBD6wvn75RJ",1771142907,2018.7622,181.7901245717,-2.46,0.0000025529870568350076,2,3,0,false,false,false,"geckoterminal"
"8JPzfwto4Pu1WwiHKSVHHNe57dh5RHqLYLQra9vpaKsW","GTA6","Gta6","5YXVcPXpKGayhKRczYCcNoi5othaK7H9eYi7VfY5AXjY",1771142904,3.2764,0.375748325,0,2.1488867503082147,0,2,0,false,false,false,"geckoterminal"
"CUxz6PoN4zH8QRrFeg1nPyD4oN3wuWVD6ZdLaNYApump","John","John Kiriakour","4v2Egh1hbR1NkAprbx4HRngbVSg1x53ZxaLBwqXWXTMW",1771142902,2065.5212,143.9833010204,-2.477,0.00000261248934168803,2,2,0,false,false,false,"geckoterminal"
"k4wDKwC9dkyNnYkRNpbnQ6CWTnz8svp8qtG6dTdpump","Burger","Burger","HDhSpdJRiFuvWmnKGLpkkeUvJw7DjVyXiyVW564vPX9k",1771142900,3831.3833,92.7066736144,90.585,0.000004866743822763123,9,4,0,false,false,false,"geckoterminal"
"DS83j9WLZBaY9dkFVehsS5DrwVMCvf3Jgdpx9nby6V18","CUPID","CUPID","2mMszGUyPNjayXvex4Ng9ygwKRRtauVjdMJG8VuDAC5k",1771142900,10156.3428,31626.1168143709,-61.163,0.000005598302000707559,59,5,0,false,false,false,"geckoterminal"
"2yHz9JVGfPrmyk9wDUEiZrH3KnFRu6sevKkvEXRbpump","SBF","seizing black folk","FN2dpdqEANbVTYmYDd4vs74ekZXkhicq2a8bRZa8E2jW",1771142897,2257.894,483.5576234709,21.142,0.0000030866109957757657,31,24,0,false,false,false,"geckoterminal"
"9ja2pgK8EHvXZCd9qhAfk21ATaVQUW2iEditB2STYsEU","Computa","You've Been Programmed","CfU8p7eAt4z6fDev2uKLiQ1hJC1JoDSsMwUPWw9ac7ou",1771142891,80937.5355,30103.0395923341,-61.719,0.000005519935699783435,56,7,0,false,false,false,"geckoterminal"
"872Em662Tgi7hgPjmcUVakct5adpjZakJaUJ47g4pump","QAVEC","JOIN UP TWINS","AyuMt82NDEyKD7N399iGhy22DVsSJqUfr6F6vkmeGhRq",1771142891,2020.5658,377.6598377233,-5.902,0.0000027279239113640922,2,2,0,false,false,false,"geckoterminal"
"Bcj4hcx6kVzR9DYqPsLyHhArvHhKrfMbubGns7MYpump","ASTRO","Astro Paws","FkmtR3zswzScDeuGtbyaqPNs6Tsa21auRuJRFLEPtMjC",1771142885,2044.8242,319.28514947,1.364,0.0000025825214549846677,2,3,0,false,false,false,"geckoterminal"
"2LMKGdYeUyNVTgEAAkzzY5QDywyxG5QQ9a8WrpM1pump","Sleazedog","Sleazedog","3YFtF29Ms5yaFWHXxYW44cXCF7v2KSdApi7agnZjguA8",1771142882,2028.9907,1923.1261167909,-8.332,0.0000025641213203998897,25,28,0,false,false,false,"geckoterminal"
"5h7ZTC1nE5vEB17Y2PxChgnjFs8Hv6CWiN2d2fikvswD","BARRON","Official Barron Trump","9fwrr1LSSrwBqMTpeBaH2RU7WevcEB7xjP5TmqSpgGwh",1771142876,20206.1482,28685.2390455731,-88.09,0.00000540204744490147,50,9,0,false,false,false,"geckoterminal"
